"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","Work_accident","left","promotion_last_5years","department","salary"
0.8,0.95,3,133,4,1,1,0,"sales",1
0.61,0.86,5,145,3,1,0,0,"accounting",1
0.3,0.95,5,184,5,1,0,0,"hr",1
0.76,0.58,3,243,2,1,1,0,"hr",1
0.87,0.89,3,247,2,0,1,0,"hr",1
0.59,0.36,3,158,3,1,1,0,"hr",1
0.81,0.7,5,243,2,1,0,0,"technical",1
0.28,0.59,4,198,5,0,1,0,"technical",1
0.84,0.92,3,161,3,1,0,0,"technical",1
0.54,0.55,4,214,3,0,0,0,"technical",1
0.7,0.5,4,179,3,1,1,0,"technical",1
0.79,0.9,5,194,4,1,0,0,"technical",1
0.82,0.73,3,244,2,0,1,0,"technical",2
0.61,0.78,4,269,2,1,1,0,"technical",2
0.22,0.9,5,242,4,1,1,0,"support",2
0.57,0.33,3,180,3,1,1,0,"support",2
0.86,0.67,3,150,3,1,1,0,"support",2
0.54,0.48,2,178,2,1,0,0,"support",2
1.04,0.7,2,182,3,1,1,0,"support",2
0.77,0.45,4,243,2,1,1,0,"technical",1
0.53,0.9,3,139,3,0,1,0,"technical",2
0.83,0.64,2,147,2,0,0,0,"technical",2
0.93,0.61,4,213,2,1,1,0,"IT",1
0.58,0.6,5,123,2,0,0,0,"product_mng",1
0.55,0.81,4,181,2,0,1,0,"product_mng",1
0.84,0.63,3,178,3,0,1,0,"IT",1
1.02,0.66,3,148,10,0,0,0,"management",3
0.73,0.68,4,185,10,0,1,0,"management",3
0.13,0.72,4,142,10,0,1,0,"management",3
0.99,0.86,4,221,10,0,0,0,"management",3
0.55,0.69,4,229,3,0,1,0,"sales",1
0.4,0.69,2,111,2,0,0,0,"sales",1
0.57,0.66,4,223,3,1,0,0,"sales",1
0.66,0.71,5,160,4,1,1,0,"sales",2
0.61,0.56,2,163,3,0,1,0,"sales",2
0.95,0.68,3,144,3,1,1,0,"sales",2
0.75,0.76,5,217,2,1,0,0,"sales",2
0.9,0.8,3,177,3,0,1,0,"sales",2
0.25,0.39,5,175,2,0,1,0,"sales",3
1.02,0.7,3,185,3,1,0,0,"sales",2
0.46,0.41,3,227,3,1,0,0,"sales",2
1.02,0.8,4,218,2,1,0,0,"sales",2
0.99,0.43,3,183,2,1,0,0,"sales",1
0.99,0.46,4,259,3,1,0,0,"sales",1
0.28,0.58,6,225,6,1,1,0,"sales",1
0.9,0.85,4,148,4,1,1,0,"sales",1
0.43,0.34,3,119,2,1,1,0,"sales",1
0.71,0.63,4,141,2,1,1,0,"sales",1
0.96,0.56,4,161,3,0,1,0,"IT",1
0.47,0.42,2,186,2,0,1,0,"product_mng",1
0.53,0.56,4,264,2,1,1,0,"product_mng",1
0.37,0.93,5,130,4,0,0,0,"management",3
0.58,0.75,5,249,3,1,1,0,"management",3
0.67,0.44,4,180,4,0,1,0,"management",3
0.59,0.65,4,220,3,1,0,0,"management",3
0.88,0.49,3,210,4,0,0,0,"marketing",2
0.73,0.54,4,149,3,1,1,1,"marketing",2
0.86,0.67,2,209,5,0,0,1,"marketing",2
0.9,0.91,4,149,3,1,1,1,"sales",2
0.73,0.55,4,264,3,1,0,0,"sales",2
0.98,0.47,6,239,5,1,1,0,"sales",2
0.2,0.63,3,203,3,1,1,0,"sales",2
0.93,0.95,2,258,3,1,1,0,"sales",2
0.73,0.47,3,257,3,1,0,0,"IT",1
0.79,0.95,2,237,5,1,1,0,"product_mng",1
0.59,0.54,3,254,2,1,1,0,"management",3
0.73,0.69,3,231,2,0,0,0,"management",3
0.84,0.49,3,217,3,0,0,0,"management",3
0.68,0.46,4,215,2,1,0,0,"sales",1
0.82,0.53,4,157,3,1,0,0,"accounting",1
0.71,0.66,3,149,3,0,0,0,"support",1
0.85,0.73,3,221,2,0,1,0,"technical",1
0.79,0.85,6,250,2,0,0,0,"marketing",2
0.53,0.48,4,173,2,1,1,0,"marketing",2
0.81,0.67,5,250,3,0,1,0,"sales",2
0.2,0.89,3,232,5,1,0,0,"sales",2
0.81,0.85,4,260,3,1,1,0,"sales",2
0.65,0.77,4,134,3,1,1,0,"sales",2
0.35,0.66,3,132,3,1,0,0,"product_mng",1
0.56,0.48,4,168,3,1,0,0,"product_mng",2
0.61,0.42,3,186,3,0,1,0,"IT",2
0.54,0.73,3,267,2,1,1,0,"management",3
0.78,0.59,3,180,3,1,1,0,"management",3
0.78,0.62,3,206,3,1,1,0,"management",3
0.23,0.76,6,157,6,1,1,0,"sales",1
0.75,0.33,2,179,5,1,0,1,"support",1
0.88,0.69,4,197,3,1,1,1,"technical",1
0.63,0.8,4,246,4,1,1,1,"management",1
0.84,0.66,4,246,3,1,1,1,"marketing",1
0.59,0.6,3,173,2,0,1,1,"sales",1
0.63,0.58,3,166,2,1,1,0,"sales",1
0.95,0.76,5,169,4,1,1,0,"sales",1
0.88,0.62,3,209,2,1,1,0,"sales",1
0.71,0.61,3,265,3,1,1,0,"product_mng",2
0.54,0.49,3,137,3,1,1,0,"product_mng",2
0.91,0.93,5,151,3,1,0,0,"RandD",2
0.82,0.61,3,139,3,0,1,0,"marketing",3
0.74,0.49,3,215,7,0,0,0,"technical",2
0.65,0.84,5,146,7,0,0,0,"marketing",1
0.81,0.45,2,286,7,1,1,0,"marketing",1
0.5,0.6,3,203,3,1,1,0,"sales",1
0.53,0.45,3,168,7,1,1,0,"sales",1
0.81,0.71,3,170,7,1,1,0,"sales",1
0.35,0.82,3,266,7,1,1,0,"sales",1
0.54,0.72,3,183,3,1,1,0,"sales",1
0.6,0.62,4,268,3,1,1,0,"sales",1
0.64,0.48,3,183,2,1,1,0,"support",1
0.68,0.59,3,156,6,1,0,0,"support",1
0.69,0.85,4,208,8,0,0,0,"support",1
0.73,0.74,5,131,8,0,1,0,"support",1
0.6,0.48,4,168,8,1,1,0,"support",1
0.97,0.83,4,139,8,0,1,0,"technical",2
0.53,0.5,4,215,4,1,0,0,"IT",2
0.67,0.89,4,233,3,1,1,0,"IT",2
0.85,0.43,4,153,7,1,1,0,"product_mng",1
0.87,0.63,3,175,3,1,0,0,"product_mng",2
0.51,0.72,6,174,10,0,1,0,"IT",2
0.93,0.51,5,246,10,1,0,0,"management",3
0.64,0.61,2,225,10,1,0,0,"management",3
0.71,0.68,2,134,10,1,1,0,"management",3
0.68,0.75,4,139,3,1,0,0,"sales",1
0.61,0.62,3,268,3,1,1,0,"sales",1
0.21,0.62,6,224,3,1,1,0,"sales",2
0.78,0.45,4,233,3,0,1,0,"sales",2
0.48,0.37,3,125,7,1,1,0,"sales",2
0.9,0.53,3,162,7,1,1,0,"sales",2
0.46,0.76,4,259,7,1,1,0,"sales",2
0.77,0.88,6,189,3,0,0,0,"sales",2
0.56,0.79,5,145,3,1,1,0,"sales",2
0.7,0.47,4,249,2,0,0,0,"sales",2
0.6,0.75,5,248,3,1,0,0,"sales",2
0.71,0.88,3,242,8,1,0,0,"sales",2
0.78,0.74,4,194,8,1,1,0,"sales",2
0.7,0.46,3,139,10,1,0,0,"sales",1
1,0.93,6,132,10,0,1,0,"sales",1
0.61,0.51,4,177,8,0,0,0,"sales",1
0.61,0.6,3,212,8,1,1,0,"product_mng",1
0.83,0.52,3,149,10,1,0,0,"product_mng",1
0.99,0.62,4,223,10,1,0,0,"IT",1
0.57,0.95,3,223,10,1,1,0,"marketing",1
0.55,0.77,3,182,10,0,1,0,"sales",1
0.61,0.89,2,204,10,1,1,0,"accounting",1
0.62,0.87,3,195,10,1,1,0,"support",1
0.65,0.86,4,177,7,1,0,0,"sales",1
0.81,0.61,5,178,7,1,0,0,"sales",2
0.58,0.6,3,190,7,1,0,0,"sales",2
1.03,0.9,5,151,3,1,1,0,"product_mng",2
0.99,0.71,4,151,3,1,0,0,"product_mng",2
0.54,0.4,4,222,3,1,1,0,"management",3
0.88,0.92,3,179,8,1,1,0,"management",3
0.92,0.54,3,145,8,1,0,0,"sales",1
0.93,0.82,4,153,3,0,0,0,"accounting",1
0.69,0.48,2,112,10,0,1,0,"support",1
0.62,0.95,3,207,10,0,1,0,"technical",1
0.53,0.85,4,175,3,1,1,0,"sales",2
0.61,0.87,4,224,10,0,1,0,"sales",2
0.95,0.54,5,240,7,1,0,0,"sales",2
0.7,0.91,5,192,7,0,0,0,"sales",2
0.72,0.88,3,250,3,0,0,0,"product_mng",2
0.33,0.42,3,155,10,0,1,0,"product_mng",2
0.72,0.63,4,162,10,0,1,0,"management",3
0.76,0.62,4,184,3,0,1,0,"management",3
0.81,0.85,4,269,10,1,1,0,"management",3
0.81,0.69,3,201,10,1,1,0,"management",3
0.63,0.69,4,247,10,1,0,0,"management",3
0.98,0.6,5,247,10,0,0,0,"sales",2
0.95,0.57,4,135,10,0,0,0,"accounting",2
0.74,0.75,3,260,4,1,1,0,"support",2
0.55,0.48,3,188,3,1,1,0,"technical",3
0.73,0.61,3,153,2,0,1,0,"marketing",2
0.8,0.81,3,180,7,1,0,0,"sales",2
0.95,0.73,3,199,7,0,1,0,"sales",2
0.65,0.74,5,232,7,0,0,0,"sales",2
0.78,0.63,5,216,3,0,1,0,"sales",1
0.69,0.78,5,265,3,0,1,0,"IT",1
0.6,0.67,5,244,3,1,1,0,"product_mng",1
0.7,0.74,4,161,6,1,0,0,"IT",1
0.51,0.65,5,208,8,1,1,0,"RandD",1
0.69,0.66,3,162,8,0,0,0,"RandD",3
0.68,0.48,5,209,8,1,0,0,"RandD",1
1,0.81,4,173,3,0,1,0,"marketing",3
1.02,0.95,4,261,10,0,1,0,"sales",1
0.66,0.69,3,144,10,0,1,0,"support",3
0.54,0.87,4,139,8,1,1,0,"management",2
0.75,0.89,5,140,8,1,1,0,"marketing",2
0.55,0.64,3,245,4,0,1,0,"marketing",2
0.97,0.56,3,188,3,1,0,0,"marketing",3
0.99,0.73,5,199,10,1,1,0,"sales",2
0.21,0.57,6,154,10,1,1,0,"sales",2
0.96,0.59,4,138,7,1,1,0,"sales",2
0.68,0.44,3,142,7,0,0,0,"sales",3
0.7,0.83,3,218,7,1,0,0,"sales",3
0.63,0.65,3,200,3,1,1,0,"sales",1
0.73,0.81,3,153,10,1,0,0,"support",2
0.45,0.34,4,142,10,1,1,0,"support",1
0.4,0.37,3,162,10,0,0,0,"support",1
0.98,0.86,4,144,4,1,1,0,"support",1
0.87,0.44,4,220,3,0,1,0,"support",1
0.26,0.58,3,180,3,1,1,0,"support",1
0.13,0.54,3,179,5,0,0,0,"support",1
0.15,0.92,5,132,5,1,0,0,"technical",1
0.85,0.74,3,165,3,0,1,0,"technical",3
0.77,0.9,3,177,3,1,0,0,"technical",1
0.57,0.69,3,163,3,0,0,0,"IT",1
0.46,0.4,3,183,2,0,0,0,"product_mng",2
0.47,0.62,4,135,2,0,0,0,"IT",3
0.8,0.94,2,230,3,0,0,0,"management",3
0.27,0.66,3,123,5,1,1,0,"sales",2
0.81,0.54,4,202,3,1,0,0,"sales",2
0.67,0.81,4,182,3,1,0,0,"sales",3
0.59,0.41,3,179,2,1,1,0,"sales",1
0.2,0.86,6,117,7,0,0,0,"sales",2
0.77,0.44,3,211,7,1,1,0,"sales",2
0.2,0.59,6,286,7,1,0,1,"sales",2
0.99,0.77,4,258,7,0,1,1,"sales",2
0.78,0.65,5,160,3,1,1,0,"sales",3
0.57,0.55,4,259,3,0,0,0,"sales",1
0.96,0.54,5,224,8,1,1,0,"sales",1
0.83,0.82,5,233,8,1,1,0,"sales",1
0.52,0.85,4,145,3,1,1,0,"sales",1
0.31,0.72,4,108,10,1,1,0,"sales",2
0.52,0.66,3,213,10,0,0,0,"sales",2
1.03,0.56,4,209,8,1,1,0,"IT",2
0.43,0.41,3,100,8,1,1,0,"product_mng",2
0.54,0.69,3,154,10,0,1,0,"IT",2
0.36,0.44,4,117,10,1,1,1,"marketing",2
0.92,0.79,4,273,10,1,1,0,"sales",2
0.83,0.61,3,235,10,1,1,0,"technical",1
0.96,0.6,4,190,10,1,0,0,"management",1
0.8,0.81,3,192,3,1,1,0,"marketing",1
0.77,0.63,4,233,2,1,0,0,"sales",1
0.92,0.49,3,218,4,1,0,0,"sales",1
0.88,0.46,4,178,2,1,0,0,"sales",1
0.7,0.68,4,271,3,1,0,0,"sales",1
0.8,0.52,3,179,3,0,1,0,"sales",1
0.38,0.68,3,118,4,1,1,0,"IT",1
0.52,0.76,4,196,5,1,0,0,"product_mng",1
0.83,0.57,4,173,2,1,0,0,"product_mng",1
0.55,0.67,2,180,3,1,0,0,"product_mng",1
0.7,0.75,5,134,3,1,1,0,"management",3
0.76,0.84,3,189,3,1,0,0,"management",3
0.57,0.87,4,167,4,1,1,0,"management",3
0.86,0.52,2,227,5,1,1,0,"management",3
0.97,0.87,3,188,4,1,1,0,"accounting",2
1.03,0.93,4,211,2,1,1,1,"marketing",1
0.76,0.67,4,256,3,1,1,1,"sales",2
0.71,0.87,2,245,2,0,1,1,"sales",2
0.94,0.52,3,146,3,1,0,0,"sales",2
0.94,0.69,4,245,2,1,0,0,"sales",1
0.68,0.84,3,252,2,0,1,0,"sales",1
0.48,0.61,3,175,2,0,1,0,"IT",1
0.77,0.86,5,184,3,1,1,0,"IT",1
0.86,0.45,5,210,3,1,1,0,"management",3
0.57,0.43,6,106,6,0,1,0,"management",3
0.92,0.77,4,179,3,1,0,0,"management",3
0.84,0.56,5,217,3,1,0,0,"management",3
0.7,0.56,3,205,2,1,1,0,"sales",1
0.65,0.57,4,246,2,1,1,0,"accounting",1
0.61,0.95,3,222,3,1,0,1,"management",1
0.46,0.92,6,173,3,1,0,0,"sales",2
0.68,0.63,4,252,3,1,0,0,"sales",2
0.57,0.96,3,163,4,1,1,0,"IT",2
0.2,0.89,6,218,6,0,1,0,"product_mng",3
0.21,0.51,4,194,3,1,0,0,"product_mng",1
0.74,0.86,3,158,2,0,0,0,"product_mng",2
0.61,0.55,2,111,2,0,0,0,"management",3
0.68,0.66,3,253,3,0,1,0,"management",3
0.8,0.53,5,230,3,1,1,0,"marketing",1
0.66,0.72,5,198,3,1,1,0,"sales",1
0.86,0.65,3,254,3,1,1,0,"accounting",1
0.2,0.66,3,178,3,0,1,0,"technical",1
0.19,0.74,4,196,3,1,1,0,"management",1
0.7,0.59,3,204,3,0,0,0,"marketing",1
0.55,0.52,4,168,2,1,0,0,"sales",1
0.82,0.86,5,158,3,1,1,0,"sales",1
0.54,0.87,3,240,3,0,1,0,"sales",1
0.73,0.83,5,224,2,0,0,0,"support",2
0.66,0.93,4,196,3,1,1,0,"support",2
0.9,0.67,5,268,3,0,1,0,"support",2
1.01,0.9,4,253,3,1,0,0,"support",2
0.72,0.62,3,238,2,1,1,0,"management",2
0.97,0.56,3,179,2,0,0,0,"IT",1
0.65,0.62,4,273,4,0,1,0,"IT",1
0.65,0.4,3,279,2,0,0,0,"product_mng",1
0.7,0.64,3,231,2,1,0,0,"product_mng",1
0.74,0.51,3,194,2,1,1,0,"IT",1
0.43,0.71,6,185,3,1,1,1,"management",3
0.78,0.7,5,121,5,1,1,1,"management",3
0.64,0.38,2,104,6,0,1,0,"sales",1
0.77,0.93,3,174,3,1,1,0,"sales",1
0.78,0.9,4,157,2,1,0,0,"sales",2
0.28,0.84,5,194,5,1,0,0,"sales",2
0.97,0.85,3,250,7,1,1,0,"sales",2
1,0.53,4,253,7,0,0,0,"sales",2
0.2,0.59,5,149,7,1,1,0,"sales",2
0.25,0.81,6,285,7,1,1,0,"sales",2
0.73,0.45,3,164,7,0,1,0,"sales",2
0.7,0.92,3,243,3,1,1,0,"sales",1
0.89,0.54,4,181,7,0,0,0,"sales",2
0.41,0.88,4,211,7,1,0,0,"sales",3
0.68,0.6,2,190,3,0,1,0,"sales",1
0.95,0.78,2,241,3,0,1,0,"sales",2
1,0.64,3,206,3,1,1,0,"sales",2
0.98,0.95,2,157,3,1,0,0,"sales",2
0.42,0.68,3,183,2,1,1,0,"sales",1
0.97,0.76,3,151,6,1,1,0,"sales",1
0.96,0.4,3,260,8,1,0,0,"sales",1
0.46,0.65,3,126,2,1,1,0,"sales",1
0.62,0.72,4,192,5,1,1,0,"sales",1
0.84,0.89,3,225,4,1,1,0,"product_mng",1
0.86,0.8,3,194,3,1,0,0,"product_mng",1
0.99,0.9,5,251,4,0,1,0,"product_mng",1
0.57,0.76,2,225,7,1,0,1,"management",3
0.19,0.7,6,144,7,1,0,1,"management",3
0.97,0.66,3,129,3,1,1,1,"management",3
0.57,0.7,3,172,10,1,1,1,"management",3
0.62,0.96,4,220,10,1,1,0,"marketing",2
1.03,0.64,5,264,10,1,1,0,"support",2
0.84,0.86,3,245,3,1,1,0,"marketing",2
0.75,0.65,4,222,4,1,0,0,"sales",2
0.52,0.68,3,143,4,1,1,0,"sales",2
0.86,0.75,3,160,3,0,0,0,"sales",2
0.87,0.72,2,255,7,0,1,0,"sales",1
0.61,0.6,4,226,7,0,1,0,"sales",1
0.2,0.59,5,266,7,0,1,0,"IT",1
0.9,0.6,5,256,7,0,1,0,"product_mng",1
0.94,0.85,4,254,7,1,1,0,"product_mng",1
0.86,0.76,5,205,3,1,0,0,"IT",1
0.88,0.72,4,236,3,1,0,0,"IT",1
0.86,0.78,3,148,3,1,1,0,"IT",1
0.84,0.76,4,146,3,1,1,0,"IT",1
0.18,0.34,5,115,6,0,1,0,"marketing",3
0.89,0.85,4,150,3,1,0,0,"accounting",3
0.86,0.54,5,258,8,0,0,0,"IT",2
0.94,0.78,3,133,8,1,0,0,"marketing",2
0.56,0.51,5,174,3,0,1,0,"sales",2
0.53,0.85,4,201,8,1,1,0,"sales",2
0.77,0.58,2,139,8,1,0,0,"sales",2
0.52,0.46,5,142,4,1,0,0,"IT",2
0.23,0.75,4,229,4,1,0,0,"product_mng",2
0.53,0.45,4,207,7,1,0,0,"product_mng",2
0.64,0.49,2,235,7,1,0,0,"IT",2
0.69,0.41,4,248,10,1,1,1,"management",3
0.26,0.9,3,193,10,0,1,1,"management",3
0.94,0.51,3,259,10,1,1,1,"management",3
0.78,0.91,5,266,10,1,1,1,"management",3
0.89,0.5,3,185,10,1,0,1,"management",3
0.54,0.69,4,180,3,1,0,0,"IT",1
0.76,0.83,5,223,5,1,1,0,"sales",1
0.09,0.73,6,247,4,0,1,0,"sales",1
0.96,0.81,5,259,5,1,0,0,"sales",1
0.46,0.49,2,142,3,0,1,0,"sales",1
0.4,0.52,2,137,3,1,0,0,"sales",1
0.42,0.5,2,143,3,0,1,0,"sales",1
0.49,0.43,2,160,3,1,1,0,"sales",1
0.82,0.95,4,255,6,1,1,0,"sales",1
0.44,0.47,2,164,3,1,1,1,"sales",1
0.13,0.91,6,304,4,1,1,0,"sales",1
0.86,0.83,4,239,5,1,1,0,"sales",1
0.13,0.58,6,294,4,1,1,0,"accounting",1
0.49,0.53,2,134,3,1,1,0,"hr",1
0.44,0.47,2,145,3,0,0,0,"hr",1
0.49,0.51,2,140,3,1,0,0,"hr",1
0.14,0.9,6,255,4,1,0,0,"technical",1
0.42,0.37,2,137,3,1,0,0,"technical",1
0.49,0.46,2,130,3,1,1,0,"technical",1
0.91,0.84,5,269,5,0,1,0,"technical",1
0.49,0.39,2,158,3,1,1,0,"technical",1
0.44,0.42,2,127,3,1,1,0,"technical",1
0.13,0.85,6,276,4,0,1,0,"technical",1
0.61,0.61,3,273,6,1,1,0,"support",1
0.39,0.5,2,148,3,1,0,0,"support",1
0.47,0.43,2,147,3,1,0,0,"support",1
0.48,0.51,2,135,3,0,1,0,"support",1
0.42,0.51,2,134,3,1,0,0,"support",1
0.43,0.5,2,132,3,1,0,0,"support",1
0.15,0.9,7,250,4,1,1,0,"support",1
0.89,0.96,4,225,5,1,1,0,"technical",1
0.89,0.87,5,226,5,1,1,0,"management",2
0.4,0.52,2,132,3,0,1,0,"IT",2
0.15,0.85,6,286,4,1,1,0,"IT",2
0.47,0.5,2,153,3,1,1,0,"product_mng",2
0.94,0.94,4,264,6,1,1,0,"product_mng",2
0.8,0.82,5,223,5,1,1,0,"product_mng",2
0.78,0.95,2,272,3,1,1,0,"IT",2
0.49,0.45,2,144,3,1,1,0,"product_mng",3
0.13,0.83,7,295,4,0,0,0,"product_mng",1
0.15,0.93,6,277,4,1,1,0,"product_mng",2
0.14,0.79,6,295,4,0,1,0,"product_mng",2
0.44,0.4,2,137,3,0,1,0,"marketing",2
0.47,0.52,2,157,3,1,0,0,"sales",1
0.43,0.52,2,142,3,1,1,0,"accounting",1
0.88,0.81,4,249,6,1,0,0,"marketing",1
0.15,0.73,6,291,4,1,0,0,"marketing",1
0.21,0.8,5,232,3,0,0,0,"sales",1
0.41,0.53,2,130,3,0,0,0,"sales",1
0.93,0.91,5,246,5,0,1,0,"sales",1
0.5,0.51,2,124,3,0,1,0,"sales",1
0.36,0.47,2,155,3,1,0,0,"sales",1
0.94,0.96,5,221,6,1,1,0,"sales",2
0.08,0.9,7,267,4,1,0,0,"sales",2
0.47,0.48,2,158,3,1,1,0,"sales",2
0.28,0.42,7,224,5,1,1,0,"accounting",2
0.95,0.96,4,257,5,1,0,0,"accounting",1
0.48,0.46,2,148,3,1,1,0,"accounting",2
0.13,0.76,6,284,4,0,1,0,"hr",3
0.47,0.48,2,160,3,1,0,0,"technical",1
0.94,0.92,4,258,5,0,1,0,"technical",1
0.41,0.44,2,137,3,1,1,0,"technical",2
0.9,0.64,5,263,2,0,1,0,"technical",2
0.15,0.8,6,246,4,1,1,0,"technical",1
0.41,0.53,2,133,3,0,1,0,"technical",1
0.44,0.42,2,132,3,0,1,0,"technical",1
0.18,0.58,4,158,4,1,0,0,"technical",1
0.15,0.8,6,300,5,1,1,0,"support",1
0.5,0.45,2,142,3,0,1,0,"support",1
0.42,0.45,2,132,3,1,0,0,"support",1
0.14,0.79,6,292,4,1,1,0,"support",1
0.94,0.91,5,221,5,1,0,0,"support",1
0.48,0.47,2,138,3,1,0,0,"support",1
0.4,0.46,2,132,3,1,1,0,"technical",1
0.78,0.96,4,249,5,1,1,0,"IT",1
0.13,0.92,6,245,4,1,0,0,"IT",1
0.15,0.76,6,256,4,1,1,0,"IT",1
0.83,0.95,4,267,5,1,1,0,"product_mng",1
0.8,0.88,4,239,5,1,1,0,"product_mng",1
0.15,0.83,6,306,4,1,0,0,"IT",1
0.15,0.87,6,278,4,1,0,0,"marketing",1
0.41,0.43,2,143,3,1,1,0,"marketing",1
0.43,0.44,2,160,3,1,1,0,"sales",1
0.49,0.41,2,132,3,0,0,0,"marketing",1
0.94,0.95,5,243,6,1,0,0,"marketing",1
0.83,0.85,5,239,5,1,1,0,"sales",1
0.47,0.51,2,129,3,0,0,0,"sales",1
0.36,0.47,2,135,5,1,0,0,"sales",1
0.15,0.74,7,278,4,1,1,0,"sales",1
0.74,0.49,2,274,4,1,1,0,"sales",1
0.45,0.44,2,148,3,1,1,0,"sales",1
0.42,0.46,2,140,3,1,1,0,"sales",2
0.41,0.47,2,127,3,0,0,0,"sales",2
0.15,0.81,6,308,5,1,1,0,"sales",1
0.14,0.8,6,261,4,1,1,0,"accounting",2
0.4,0.51,2,141,3,1,1,0,"hr",2
0.39,0.42,2,143,3,1,0,0,"hr",2
0.48,0.47,2,156,3,1,1,0,"technical",3
0.13,0.76,7,283,5,0,0,0,"technical",1
0.96,0.83,4,226,6,1,1,0,"technical",2
0.13,0.78,6,249,4,0,0,0,"technical",2
0.31,0.5,7,278,3,1,0,0,"technical",1
0.09,0.85,7,285,4,1,1,0,"technical",1
0.8,0.96,5,219,5,1,1,0,"support",1
0.42,0.41,2,153,3,0,0,0,"support",1
0.81,0.9,5,228,5,1,0,0,"support",1
0.82,0.83,4,228,5,0,0,0,"support",1
0.48,0.46,2,128,3,1,1,0,"support",1
0.47,0.42,2,156,3,1,1,0,"technical",1
0.43,0.41,4,294,3,0,0,0,"technical",1
0.92,0.96,5,219,5,0,1,0,"technical",1
0.49,0.42,2,157,3,1,1,0,"management",1
0.44,0.49,2,151,3,1,0,0,"IT",1
0.4,0.42,2,155,3,0,1,0,"IT",1
0.4,0.44,2,158,3,1,0,0,"IT",1
0.47,0.44,2,131,3,1,1,0,"IT",1
0.93,0.83,5,225,5,1,0,0,"product_mng",1
0.14,0.8,6,286,4,0,1,0,"product_mng",1
0.44,0.52,2,149,3,1,1,0,"accounting",1
0.82,0.94,5,239,6,1,0,0,"marketing",1
0.41,0.43,2,159,3,1,1,0,"marketing",1
0.15,0.79,6,244,4,0,0,0,"accounting",1
0.47,0.36,2,135,3,1,1,0,"marketing",1
0.42,0.44,2,146,3,0,1,0,"marketing",1
0.14,0.93,7,254,4,1,0,0,"sales",1
0.42,0.49,2,156,3,1,1,0,"sales",1
0.88,0.82,5,275,5,1,0,0,"sales",1
0.5,0.45,2,148,3,1,1,0,"sales",1
0.91,0.87,4,228,5,0,0,0,"sales",1
0.15,0.8,6,298,4,1,1,0,"sales",1
0.83,0.83,5,265,5,1,1,0,"sales",1
0.23,0.55,7,192,3,1,0,0,"sales",1
0.91,0.94,4,248,5,1,0,0,"sales",1
0.64,0.88,2,258,5,1,0,0,"sales",1
0.15,0.77,6,266,4,1,1,0,"sales",2
0.46,0.5,2,156,3,0,0,0,"sales",2
0.15,0.8,6,287,4,1,0,0,"accounting",2
0.86,0.93,5,263,5,1,0,0,"hr",2
0.48,0.52,2,131,3,0,1,0,"hr",2
0.15,0.74,6,260,4,0,1,0,"hr",2
0.88,0.89,4,251,5,0,1,0,"technical",2
0.43,0.47,2,122,3,1,1,0,"technical",2
0.13,0.92,6,296,4,1,1,0,"technical",1
0.15,0.86,6,254,4,1,1,0,"technical",1
0.86,0.77,4,233,4,1,1,0,"support",1
0.14,0.94,6,268,4,0,0,0,"support",1
0.87,0.88,5,262,6,1,0,0,"support",1
0.09,0.84,6,289,4,1,0,0,"support",1
0.44,0.47,2,148,3,0,0,0,"support",1
0.15,0.79,6,306,4,1,1,0,"support",1
0.15,0.75,6,292,4,1,0,1,"technical",1
0.86,0.88,5,232,5,1,1,0,"technical",1
0.44,0.42,2,128,3,1,1,0,"management",1
0.91,0.8,5,231,5,1,1,0,"IT",1
0.42,0.47,2,140,3,1,0,0,"IT",2
0.43,0.46,2,156,3,0,1,0,"product_mng",2
0.44,0.48,2,147,3,0,1,0,"product_mng",2
0.49,0.44,2,136,3,1,0,0,"product_mng",2
0.78,0.8,5,249,5,0,0,0,"product_mng",2
0.49,0.51,2,151,3,1,0,0,"IT",2
0.16,0.96,3,278,4,1,1,0,"RandD",2
0.14,0.73,7,250,5,1,1,0,"RandD",2
0.93,0.83,5,255,5,0,1,0,"RandD",2
0.49,0.43,2,135,3,1,0,0,"RandD",2
0.45,0.44,2,145,3,1,1,0,"accounting",2
0.15,0.91,7,300,4,0,1,0,"management",2
0.44,0.5,2,139,3,1,0,0,"marketing",1
0.45,0.45,2,125,3,1,0,0,"marketing",1
0.14,0.77,6,268,4,0,0,0,"marketing",1
0.41,0.42,2,153,3,1,0,0,"sales",1
0.44,0.42,2,130,3,1,1,0,"sales",1
0.45,0.5,2,153,3,0,0,0,"sales",1
0.86,0.8,5,244,5,0,0,0,"sales",1
0.65,0.43,2,253,3,0,1,0,"sales",1
0.41,0.48,2,157,3,1,1,0,"sales",1
0.92,0.9,5,262,6,0,1,0,"sales",1
0.14,0.81,6,266,4,1,0,0,"sales",1
0.49,0.48,2,145,3,1,1,0,"sales",2
0.14,0.77,6,290,4,1,1,0,"accounting",2
0.81,0.83,5,266,5,0,1,0,"accounting",2
0.48,0.47,2,140,3,1,0,0,"hr",2
0.13,0.85,7,308,5,1,1,0,"hr",2
0.36,0.43,2,141,3,0,0,0,"technical",2
0.94,0.96,5,232,5,1,1,0,"technical",2
0.45,0.52,2,143,3,0,0,0,"technical",2
0.14,0.82,6,278,4,0,0,0,"technical",3
0.85,0.96,4,253,5,1,1,0,"technical",1
